V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V27,V28,V29,V30,V31,V32,V33,V35,V36,V37,V38,V39
109.3854167,263.0416667,160.0416667,93.795625,150.9270833,122.4473958,140.9021875,153.9270833,140.53125,183.8645833,146.368125,166.0590278,194.4791667,116.9166667,112.8972917,167.1388889,158.1875,181.4583333,105.34375,146.40625,154.6875,120.1858333,192.875,182.9618056,194.7604167,263.1875,128.8459375,155.3958333,167.03125,174.5942029,151.3020833,129.7083333,174.4895833,205.8958333
199.0208333,282.0208333,166.0416667,89.7575,244.8541667,180.050625,114.2731579,212.7536232,124.6770833,201.5833333,117.1603125,114.8159722,275.2916667,82.45833333,75.86958333,125.7708333,125.2083333,275.90625,83.85416667,192.2395833,114.875,154.0271875,158.5833333,185.0833333,171.8541667,202.84375,85.48363636,127.4791667,208.3333333,158.8333333,192.5416667,95.24305556,180.65625,220.59375
182.3333333,247.7916667,201.3958333,124.4533333,218.1145833,167.03625,50.459375,199.0590278,152.875,180.71875,205.5421875,173.9548611,243.7173913,135.03125,126.0903125,172.3125,165.4565217,223.5451389,112.4791667,222.8229167,174.3854167,168.0932609,211.0625,202.8229167,235.2857143,178.4479167,130.2066667,152.0104167,206.7395833,178.4347826,221.8125,124.75,216.4270833,217.6944444
75.70833333,144.6354167,110.6354167,55.6028125,91.55208333,85.6665625,114.2725,75.46180556,59.35416667,143.4895833,91.9553125,81.76736111,128.8541667,54.07608696,53.4575,70.73913043,68.05208333,100.9861111,58.59375,110.59375,86.32291667,97.23371212,99.20833333,103.5833333,132.5104167,88.3,55.89083333,88.01041667,107.8333333,117.3369565,101.1666667,65.45833333,110.4375,151.0208333
151.8333333,226.5,178.6458333,137.8270833,180.7291667,137.4135417,187.8440625,167.5243056,189.8229167,200.7604167,151.7254167,141.7951389,224.03125,135.5069444,139.8320833,170.6770833,173.1875,200.46875,190.2604167,205.4166667,175.28125,135.0040625,206.625,226.0104167,202.7916667,227.9375,142.1265625,181.09375,176.6770833,195.8125,175.7604167,149.3923611,240.34375,207.75
134.125,169.5625,131.6354167,84.42979167,161.7708333,125.9635417,113.1423958,140.5173611,122.1354167,171.7604167,116.968125,101.9548611,211.3125,86.47916667,87.00979167,105.3541667,114.125,185.8854167,149.9270833,156.0208333,114.5113636,153.104058,140.53125,141.1875,141.8125,183.3541667,94.3634375,136.78125,145.5833333,178.5,128.9270833,108.3125,173.65625,172.34375
163.7916667,205.0416667,173.0833333,101.3040625,211.0833333,159.4447917,116.7130208,171.3506944,123.9270833,196.5625,160.2480208,122.3645833,224.9895833,102.2708333,100.17,123.8854167,160.59375,305.0104167,146.59375,213.0104167,139.0416667,135.4931522,170.6847826,175.34375,171.5520833,190.1875,114.35,144,184.2083333,164.5729167,181.2708333,103.75,167.7256944,221.7604167
200.5833333,291.96875,206.6145833,130.9746875,245.65625,183.8354167,138.9594643,211.1493056,155.4583333,197.9479167,182.6104167,155.5729167,256.6666667,149.9479167,127.764375,182.7083333,151.3863636,285.1041667,161.5104167,241.5833333,219.8541667,154.4327083,220.5173611,213.78125,214.0625,177.9270833,110.4098958,164.8958333,215.34375,207.0104167,232.8020833,140.875,233.1145833,235.1597222
138.5833333,245.5520833,151.21875,96.0396875,208.1521739,133.0967029,157.9991319,209.8157895,124.7083333,157.6041667,125.3052083,109.2708333,189.7717391,123.0326087,109.1154167,160.2261905,148.7604167,214.5625,129.59375,195.875,161.1145833,128.4231597,171.6041667,171.9791667,181.9166667,152.7826087,123.7717014,143.25,170.5227273,157.6979167,171.3020833,123.375,187.125,184.8958333
42.91666667,82.40625,55.47916667,40.7234375,55.375,52.03666667,45.14739583,46.32352941,46.375,57.07291667,57.2621875,63.38541667,75.875,46.14583333,42.1875,60.83333333,60,54.83333333,31.28125,60.08333333,53.60416667,64.13295833,60.91666667,56.58333333,74.63194444,72.89583333,47.31979167,57.28125,58.16666667,66.36231884,59.72916667,45.08333333,67.16666667,89.88541667
86.58333333,136.0208333,105.03125,61.20333333,105.5520833,100.4457292,66.55673611,123.2291667,56.83333333,90.15625,99.59979167,77.28819444,145.15625,68.8125,58.1090625,102.4895833,79.125,105.28125,52.72916667,123.4583333,77.11458333,83.60430556,83.73958333,94.88541667,126.6041667,91.64583333,60.4846875,75.30208333,134.59375,96.84375,127.3854167,63.875,108.0833333,167.5104167
110.7083333,260.0520833,151.6458333,70.5309375,157.5208333,126.4790625,130.3675,147.8949275,82.98958333,185.4375,148.7825,100.1354167,200.6521739,111.1354167,67.19333333,130.4270833,106.4722222,180,58,170.625,123.3229167,104.8167708,139.3854167,148.40625,185.5104167,162.3645833,83.65614583,111.75,180.7708333,107.6363636,165.75,65.75,160.9270833,231.6770833
140.8333333,315.71875,170.2083333,125.5075,186.7083333,132.080625,189.2746875,167.7391304,170.40625,210.4791667,175.8792708,133.1736111,196.6145833,138.5520833,105.858125,176.65625,138.4375,220.7282609,119.75,204.0833333,185.0625,121.2653125,237.0625,218.28125,228.1875,160.4270833,114.0211458,148.4270833,175.90625,174.655303,166.6041667,120.0833333,228.28125,253.5104167
111.3333333,189.1458333,106.2916667,87.88895833,133.0416667,119.0173958,147.525625,114.9479167,116.1145833,149.3541667,113.4710417,69.14583333,171.6354167,91.07291667,74.59145833,112.46875,99,153.5625,86.04166667,137.21875,122.9791667,109.5433333,154.2916667,137.96875,125.78125,160.125,70.50729167,121.1041667,117.375,141.6041667,108.3854167,79.95833333,135.03125,185.9166667
178.7083333,196.09375,138.9807692,110.0401042,189.1666667,142.4435714,155.6973913,132.1145833,150.3541667,237.1458333,134.6692708,73.29861111,256.6979167,110.6979167,94.60208333,160.1145833,127.2291667,224.90625,144.90625,154.4583333,134.0416667,150.8075,172.3125,170.2291667,168.03125,230.1354167,104.3157292,168.4791667,159.5104167,207.4930556,147.5,111.5833333,164.1354167,229.1666667
145,145.0729167,156.0961538,99.9271875,166.125,166.555119,145.4057292,131.0347222,138.5208333,201.2604167,113.9479167,76.95138889,223.0833333,119.5416667,97.18135417,141.8333333,127.6447368,205.6666667,113.84375,164.4166667,139.4583333,197.7722917,162.2291667,156.1145833,155.375,209.9791667,96.03364583,154.5625,133.6041667,178.625,138.9791667,103.4583333,178.3125,237.7083333
170.4583333,154.0833333,157.9166667,100.25,205.3125,190.6666667,174.22125,134.3576389,142.3229167,169.3333333,113.2530208,85.45833333,255.5729167,120.0416667,99.9559375,144.96875,129.3958333,248.7569444,138.53125,157.6041667,159.0833333,116.6988095,156.84375,157.5069444,155.9166667,209.7395833,102.7541667,139.8333333,155.375,187.0217391,156.6875,105.4166667,172.6041667,190.6458333
162.375,201.3958333,194.375,137.8648958,227.0104167,195.685,197.691875,179.9270833,165.78125,245.0520833,178.7398958,92.84722222,263.4895833,149.7083333,112.0390625,177.65625,135.71875,322.4583333,141.375,184.1875,172.1770833,134.2592526,194.2708333,196.2604167,195.0625,239.1979167,118.1883333,175.4166667,194.09375,201.0833333,183.4583333,127.0833333,180.5625,255.65625
259.5,324.375,302.5277778,156.5061458,544.1428571,220.1161538,244.3804167,274.6631944,188.6875,330.1666667,257.3757292,131.96875,388.0833333,173.8020833,136.851875,214.0208333,191.2604167,318.5833333,161.125,266.6666667,235.03125,151.8196958,250.9479167,265.1354167,276.5104167,241.3229167,165.3254167,218.03125,283.6041667,223.25,226.40625,137.5,265.3715278,409.8958333
294.9583333,340.5520833,251.3977273,168.2929167,405.5833333,244.5473077,224.9565625,224.21875,160.3958333,325.3125,215.0264583,122.1840278,333.125,173.3645833,133.5094792,189.2291667,170.90625,416.6041667,235.9375,235.4166667,196.8229167,169.3801389,222.5833333,221.0520833,242.625,249.1041667,153.8117708,209.2291667,244.9166667,227.7708333,243.6354167,138.75,260.78125,400.4791667
345.5416667,330.4583333,337.7916667,198.5984375,361.3645833,325.3345833,237.0929167,389.0916667,245.65625,365.5520833,268.5569792,151.1388889,407.8020833,241.125,186.2101042,281.1041667,260.175,471.96875,267.5625,314.7395833,276.96875,246.3344792,281.5729167,318.5625,314.1354167,305.2604167,219.6501042,281.5729167,322.2291667,288.9270833,304.0104167,181.3333333,312.03125,433.75
248.5,257.2604167,231.2083333,146.7517708,286.03125,230.0384375,213.0258333,247.6666667,212.5,289.65625,187.5715625,107.3611111,297.0104167,220.9444444,168.9113542,224.4895833,208.9479167,387.3611111,204.84375,211.1458333,225.3020833,175.9289583,241.1041667,242.34375,237.8645833,289.625,158.3652083,243.2916667,234.875,239.8993056,233.2604167,184.1666667,249.4895833,294.0729167
281.9270833,285.9479167,250.8958333,149.5896053,329.2083333,288.9382292,243.1446429,287.2638889,214.6979167,327.1666667,223.9178125,109.5763889,346.0729167,206.1979167,164.1344792,232.8854167,204.78125,470.1145833,205.53125,254.2395833,246.1041667,182.1375,247.7916667,238.5833333,285.7291667,258.3229167,210.8155208,263.125,287.96875,266.8958333,274.46875,174.6666667,261.46875,313.8333333
317.6875,277.3645833,267,168.9661458,313.7083333,279.3945833,229.6233631,302.34375,215.8958333,354.5729167,249.2647917,129.4826389,393.2708333,228.5173611,221.108125,213.1477273,201.2395833,443.2291667,231.4791667,274.9479167,243.59375,218.9641667,269.96875,256.6458333,306.1354167,265.5833333,182.69875,296.8541667,312.34375,267.8020833,319.7291667,178.9583333,271.2604167,351.90625
352.625,342.5416667,292.78125,171.1960417,420.6521739,382.1252083,216.1020833,305.1527778,181.8125,423.4895833,256.6190625,136.4021739,416.1145833,221.3020833,164.9102083,243.7604167,212.46875,439.3333333,213.0625,330.5520833,255.3541667,223.6926042,277.1458333,269.5104167,311.90625,234.28125,177.0061458,249.6354167,341.3229167,269.6086957,340.40625,153.1145833,317.5,394.8333333
227.8923611,355.7604167,242.4479167,150.096875,303.375,267.6777083,229.725,248.59375,200.8229167,298.0833333,221.1322917,123.1666667,325.3645833,192.5,163.0169792,244.0125,200.8684211,357.9583333,172.4270833,251.53125,239.3333333,189.9105208,270.6041667,249.875,247.21875,223.9375,152.8688542,209.4895833,261.1770833,219.375,287.78125,178.875,269.5729167,313.71875
304.125,383.03125,264.5434783,152.954375,310.1666667,282.6696875,243.6968939,263.1145833,229.6770833,321.3020833,231.1666667,120.1180556,402.3854167,199.9166667,153.8676042,204.9038462,192.5,394.5833333,173.3229167,275.9895833,261.5208333,189.8258333,292.125,261.1875,263.5104167,240.71875,160.2136458,226.3958333,302.4583333,229.2355072,287.4270833,150,283.15625,349.8229167
383.8333333,390.3020833,265.125,157.2298958,414.3333333,318.3301736,260.9786458,317.6493056,193.9479167,343.125,255.6964583,117.7430556,393.75,217.8333333,176.2021875,235.375,199.5652174,430.6354167,234.2916667,351.2916667,260.2083333,186.9710417,250.3645833,246.9270833,290.40625,245.9270833,167.120625,244.6818182,303.6458333,271.59375,286.4479167,169.2916667,299.1979167,319.9479167
263.2727273,283.1041667,293.1770833,249.6557292,337,257.8684722,278.0763889,239.5833333,276.1458333,295.9565217,249.1990278,165.1215278,333.0208333,248.6521739,256.195,294.9479167,264.1145833,340.3478261,294.2083333,289.9565217,290.1145833,237.2675,303.5104167,302.84375,279.5326087,306.2826087,244.9729167,236.0227273,316.4270833,311,288.5625,267.3478261,315.6875,272.2826087
155.7916667,149.3541667,142.8333333,118.7202083,193.1354167,131.861875,138.64,146.0735294,123.5833333,157.53125,126.4491667,77.04347826,181.0520833,118.0416667,116.1148958,136.9895833,131.375,262.1875,134.90625,169.75,144.4791667,110.3147917,153.3541667,141.09375,231.3611111,171.2291667,111.9459375,167.25,143.9583333,149.7604167,154.90625,116.8645833,188.9895833,163.6145833
161.4583333,203.4107143,160.5625,127.5126042,220.5208333,142.0334375,136.7415625,159.1231884,145.40625,180.5729167,137.8720833,65.74305556,180.40625,129.9166667,125.2141667,162.0833333,144.0104167,222.53125,135.5625,178.7916667,151.2291667,125.5228125,164.3229167,162.1458333,231.9423077,174.5625,120.3797917,152.9583333,155.6354167,194.2291667,177.2291667,129.125,172.6041667,186.3958333
167.4166667,180.7291667,152.3229167,109.9777083,185.8541667,134.9023958,113.0783333,150.96875,136.34375,155.5,115.2128125,65.17361111,167.4583333,125.6770833,126.3472619,155.9166667,133.2708333,198.0520833,122.1458333,181.125,145.21875,123.0251786,154.9895833,164.1354167,186.5416667,151.7708333,94.5021875,136.0833333,139.34375,196.8298611,166.1458333,122.71875,177.3229167,165.8958333
121.3333333,157.21875,117.8645833,73.6725,160.65625,110.9702083,100.4639583,105.1631944,100.125,113.6770833,76.26791667,46.5,151.28125,99.13636364,85.37770833,130.5,96.64130435,160.625,94.69791667,124.5416667,109.7604167,78.6934375,134.28125,125.8333333,108.625,131,57.10886364,112.21875,112.625,107.2083333,146.5416667,84.85416667,144.2916667,153.7291667
207.75,239.5520833,193.28125,117.5515625,245.4375,177.5161458,165.1191667,208.5902778,141.5729167,183.8541667,146.32625,80.30208333,253.1354167,136.9791667,125.884375,175,171.6458333,271.1458333,174.65625,226.3043478,162.8854167,148.0139583,175.21875,202.6979167,205.7934783,187.84375,90.59325,172.7291667,189.6979167,158.3958333,212.6770833,140.5416667,211.5833333,220.5416667
200.2916667,181.3541667,182.3854167,133.9958333,251.6875,148.9558333,158.1908333,169.1458333,146.2395833,163.4895833,138.9846875,83.13541667,217.125,145.34375,135.2678125,183.8472222,160.2083333,210.4583333,140.5729167,214,189.3541667,138.9908333,192.8229167,163.9791667,138.4722222,163.4772727,120.8086458,160.8645833,156.1354167,179.9021739,185.0833333,133.5416667,179.5,194.25
262.375,279.1041667,228.1666667,172.1129167,375.8472222,242.7035417,222.6527083,283.4131944,211.7083333,240.8541667,201.8622917,115.4791667,331.8229167,195.9375,173.52375,251.8715278,200.1666667,385.5,188.7083333,319.3333333,235.3854167,190.3223958,275.5416667,262.8020833,258.6590909,209.5208333,156.0725,251.7708333,277.59375,240.8020833,291.9895833,179.3478261,287.2916667,259.4583333
257.0434783,298.7604167,233.625,153.1315625,274.5833333,195.5033333,246.3145833,183.1521739,255.65625,238.9166667,175.1295833,117.9270833,250.2395833,241.8958333,200.9353125,261.3020833,222.5,274.2395833,174.4479167,276.8695652,279.4479167,184.3782292,315.4375,247.4479167,221.6979167,225.4791667,150.265,204.9791667,206.3854167,235.4166667,296.7916667,179.3333333,229.78125,257.53125
191.125,225.8854167,197.7395833,118.7485417,262.9270833,174.5905208,137.1001042,176.6297917,139.4791667,191.8125,150.8823958,96.43560606,241.5104167,138.71875,130.9761458,191.3854167,196.3125,316.3854167,156.90625,190.2083333,174.2708333,159.8396875,178.125,186.71875,207.8333333,209.9895833,142.6773958,186.4375,193.9270833,161.9895833,206.8229167,109.78125,202.2708333,252.3333333
282.7916667,246.2291667,215.2083333,156.81,320.6979167,203.4046875,187.8662319,243.75,177.4895833,230.4479167,175.3388542,94.74652778,266.3645833,186.6666667,169.6278125,216.8541667,200.4583333,340.9340278,196.75,281.8333333,213.125,165.8148958,241.8541667,254.9166667,229.8020833,244.3333333,101.8946739,245.6875,244.6458333,224.0659722,248.2395833,181.2395833,236.0208333,266.875
119.75,119.6666667,99.97916667,96.926875,152.8020833,88.33114583,93.1184375,108.4861111,83.29166667,135.3645833,101.7342708,61.29166667,134.0729167,75.64583333,81.88791667,108.9583333,103.1770833,176.0104167,104.625,141.625,104.2916667,84.63951389,103.5104167,103.4583333,126.4772727,237.40625,80.92195652,110.625,118.3541667,101.1666667,118.375,91.72916667,105.0625,125.8333333
52.95833333,73.25,69.47916667,64.6903125,65.83333333,57.41833333,46.0540625,70.04545455,54.70833333,85.38043478,71.15510417,70.375,83.04166667,60.39583333,59.65645833,87.01041667,82.44565217,71.52083333,56.6875,79.75,76.15625,63.31104167,66.82291667,73.10416667,117.9583333,85.10416667,78.15090909,84.92028986,65.40625,79.23550725,77.55208333,67.35416667,74.8125,77.35869565
59.70833333,92.9375,79.09375,63.94270833,81.04166667,67.83770833,50.66260417,72.55072464,58.33333333,87.90625,60.28177083,65.34722222,94.27083333,59,57.30145833,88.17708333,82.29513889,97.52083333,65.15625,89.95833333,76.84375,62.34177083,72.72916667,74.9375,113.6086957,67,64.10322917,79.25,74.66666667,73.9375,92.53125,63.33333333,84.55208333,109.1666667
81.33333333,105.8854167,105.28125,63.44260417,107.0978261,87.45041667,64.07479167,105.1413043,72.77083333,96.89583333,72.32729167,68.45486111,133.0451389,62.60416667,62.26458333,93.96875,89.75,120.5104167,60.29166667,107.875,83.72916667,82.32552083,85.21875,86.76041667,111.6111111,108.3020833,75.662,77.71875,110.875,82.32291667,122.7291667,65.30208333,115.9375,105.6979167
93.83333333,180.6458333,152.6666667,94.45208333,128.6041667,118.0363542,102.5217708,134.4583333,99.14583333,128.7604167,102.3509375,85.23263889,163.6666667,98.14583333,82.0765625,131.6979167,112.4895833,152.09375,73.0625,131.125,137.1875,124.6738542,144.9895833,135.6770833,161.3913043,188.0104167,122.3309615,113.4375,146.375,126.2708333,181.9375,83.83333333,158.3020833,157
202.75,275.2395833,181.6666667,133.3035417,237.1875,181.3644792,156.7785417,213.6631944,114.6458333,215.8229167,170.2311458,100.1909722,264.84375,161.3125,117.1578125,173.5625,144.0729167,332.0833333,136.3333333,198.25,155.96875,146.8139583,180.9375,194.71875,210.3333333,207.8854167,137.518125,150.2083333,254.7391304,234.4861111,279.4479167,111.2916667,205.4895833,238.65625
221.1666667,391.53125,226.5,176.8025694,259,226.7317708,198.2185417,257.2291667,206.875,309.3125,181.3330208,113.1145833,300.5208333,185.3958333,143.1392708,214.3854167,193.75,368.3541667,164.3125,217.3333333,197.9479167,175.9036458,261.0657895,223.96875,247.03125,251.6666667,156.0782292,213.1041667,242.5520833,240.1458333,263.5208333,160.875,244.3645833,261.96875
192.5416667,249.875,201.1041667,123.641875,234.3958333,177.1169097,134.0741667,211.9756944,128.7916667,206.9895833,136.7082292,82.85763889,257.4375,148.0104167,137.31125,179.7604167,156.9342105,256.4270833,125.4479167,226.4756944,150.4479167,147.8719792,172.4270833,171.3333333,187.25,173.4375,123.0847917,151.4375,218.625,152.7534722,239.1041667,123.7083333,186.0520833,234.6666667
