V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V13,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
3.98,18.03,9.81,15.93,18.03,116.4467742,8.98,17.5,11.04,15.33,23.06,13.95,25.13,14.44,13.64,6.08,15.45,20.89,19.22,7.88,21.1,16.5,16.93,12.67,13.23,5.89,33.66,8.44,4.26,17.47,9.09,14.32,15.04,6.92,10.75,13.42,20.63
4.47,23.78,15.17,16.94,18.54,116.9415412,12.06,16.5,14.57,23.07,23.02,13.26,23.9,15.82,24.46,6.81,20.8,22.36,12.59,5.87,22.19,28.63,25.42,19.02,20.43,9.22,35.17,19.43,4.43,15.36,17.23,23.62,15.72,8.62,12.53,19.76,23.75
7.92,38.26,18.65,17.39,21.65,117.4363082,23.7,21.02,18.92,32.89,24.9,27.77,29.05,20.48,25.8,16.36,25.25,19,14.96,11.76,25.56,26.57,19.34,22.19,26.12,10.49,32.26,47.01,6.78,13.74,18.69,39.77,20.37,14.96,11.29,22.98,27.42
8.75,33.2,18.11,17.01,20.31,117.9310753,30.26,17.01,16.83,22.69,21.1,33.53,27.36,19.37,22.53,17.9,22,18.31,17.33,9.89,19.21,22.95,15.16,15.04,26.74,9.43,24.33,36.34,3.92,24.17,17.59,31.83,21.43,17.15,9.01,22.07,29.08
12.48,23.4,18.14,17.81,17.36,118.4258423,19.19,15,17.8,23.96,28.57,23.44,28.35,18.67,21.12,7.86,18.95,15.67,20.02,8.5,23.75,26,16.27,15.02,22.98,6.81,27.92,33.07,3.77,30.98,18.67,30.6,22.27,13.89,15.25,18.5,29.9
9.91,30.97,18.82,16.65,17.52,118.9206093,16.22,15.07,21,16.77,25.68,25.82,23.51,19.67,15.24,7.8,17.49,14.98,15.08,6.75,18.16,18.97,15.12,13.64,19.43,6.38,24.7,25.85,3.81,34.27,17.46,29.11,29.18,14.87,10.72,19.13,28.12
8.87,33.13,20.68,18.27,16.57,119.4153763,23,15.07,26.13,20.59,27.57,29.01,27.73,25.85,22.38,8.58,23.7,18.4,16.72,8.43,20.24,22.21,17.4,13.32,26,9.87,27.98,37.89,5.08,46.67,16.25,32.98,25.28,15.85,15.78,24.49,33.36
10.49,29.94,20.78,19.05,19.94,119.9101434,17.31,17.56,23.04,23.68,28.81,27.81,28.73,17.96,21.81,9.04,23.55,17.26,16.11,10.08,21.61,25.31,25.02,13.58,23.56,9.81,29.89,28.57,5.19,47.38,15.04,30.82,24.63,14.37,18.07,23,28.22
8.37,21.32,19.62,17.32,15.76,120.4049104,12.42,12.89,10.32,18.54,23.81,23.29,30.68,15.95,17.81,6.92,17.07,17.52,18.88,7.7,23.88,18.88,20.81666667,20.7,14.99,6.46,38.79,12.89,4.02,29.77,12.96,27.46,15.49,16.39,18.57,18.83,24.8
8.43,17.38,19.7,17.67,20.77,120.8996774,11.72,14.39,15.83,21.78,25.97,25.75,33.23,17.78,26.29,7.45,19.89,18.07,19.67,12,22.41,26.35,16.61333333,18.16,17.26,6.7,39.25,13.68,19.41,29.11,14.38,27.4,17.91,16.6,20.11,19.02,27.54
7.92,16.34,21.25,18.36,19.53,121.3944444,11.31,16.35,11.41,21.67,25.39,24.55,33.76,20.91,31.05,7.37,24.11,18.08,20.8,13.43,31.78,29.2,12.41,15.06,19.34,7.75,42.01,20.29,10.07,33.47,13.89,25.63,19.27,16.44,24.4,20.39,29.04
5.36,13.03,20.72,17.5,19.69,121.8892115,10.83,17.04,14.69,22.58,25.51,24.11,28.7,20.2,22.54,7.02,21.17,18.15,22.39,13.72,22.93,27.75,12.79548387,15.17,18.55,6.74,39.15,16.72,9.6,28.58,16.35,32.01,25.33,14.23,22.52,18.16,28.2
6.85,22.41,18.52,17.1,20.48,122.3839785,11.5,16.12,25.25,21.49,24.67,26.6,24.7,16.12,24.37,7.06,24.21,14.59,16.71,8.45,21.1,25.27,13.18096774,18.38,27.7,11.19,30.78,31.97,8.38,32.43,14.7,29.81,24.7,14.1,15.63,23.98,26.54
7.27,22.37,22.5,18.6,20.67,122.8787455,26.52,19.6,21.76,24.32,24.42,28.58,25.24,43.08,32.34,7.53,26.01,19.21,16.88,7.76,25.1,32.03,13.56645161,17.52,30.89,13.11,32.28,37.95,10.76,40.58,16.98,36.08,29.39,15.25,19.3,23.1,32.05
8.21,17.95,19.68,17.65,21.68,123.3735125,26.95,19.19,20.89,25.2,26.43,34.49,31.25,25.24,31.6,6.65,23.39,20.98,22,15.81,31.88,32.94,13.95193548,21.55,28.53,11.86,35.51,25.7,10.5,46.7,16.81,31.18,36.41,13.89,23,24.96,28.16
8.39,26.72,20.33,17.07,23.9,123.8682796,28.71,20,24.08,28.58,27.2,35.89,23.68,26.82,25.64,6.95,22.96,14.41,17.66,6.72,25.63,24.65,14.33741935,20.85,30.06,13.69,34.86,28.53,10.44,31.93,16.39,24.56,28.72,11.68,15.11,29.23,28.47
9.89,75.31,23.39,18.38,26.02,124.3630466,36.6,19.86,32.03,37.4,34.68,36.64,24.4,28.97,32.56,5.92,26.41,13.88,21.46,12.65,27.08,30.01,14.72290323,19.94,37.57,14.52,40.21,38.3,12.15,57.18,19.13,41.91,28.34,13.42,12.84,29.14,34.17
12.03,63.08,23.58,15.67,21.32,124.8578136,19.28,22.03,21.33,32.16,33.65,30.93,41.67,27.99,31.59,5.71,23.24,17.99,29.07,16.55,31.28,30.16,15.1083871,22.6,26.79,10.82,49.51,21.32,12.37,61.4,21.05,34.2,21.17,16.23,19.9,23.59,32.16
9.38,33.78,19.48,19.31,18.13,125.3525806,13.73,17.52,10.34,22.7,27.95,22.58,34.45,19.26,19.95,6.12,16.77,15.53,19.96,10.95,22.09,22.52,15.49387097,17.58,17.32,7.06,37.15,11.2,9.49,39.34,15.6,28.34,18.27,12.7,18.71,18.84,24.3
12.675,68.29,25.56,18.22,21.82,125.8473477,17.26,23.39,24.77,34.71,33.82,35.17,43.49,29.68,26.69,6.02,26.3,15.56,25.71,11.95,30.38,30.26,15.87935484,21.07,27.33,11.44,40.98,20.68,10.6,58.65,21.94,29.24,20.57,12.05,15.73,27.98,31.63
15.97,71.63,22.85,13.15,25.17,126.3421147,37.07,24.57,16.54,26.83,28.9,27.53,39.55,29.44,26.84,5.98,21.7,12.48,20.21,8.17,25.23,21.37,16.26483871,19.86,30.38,17.25,32.16,34.49,10.26,44.32,19.51,41.03,25.32,11.64,10.5,24.65,37.69
21.68,36.39,21,15.72,22,126.8368817,36.95,15.04,19.53,26.31,24.34,21.16,37.67,24.97,24.61,5.89,22.71,13.13,16.51,9.55,24.08,22.24,16.65032258,17.94,30.08,13.66,26.71,31.78,9.66,48.83,15.51,37.16,31.44,9.74,11.33,20.84,28.77
13.78,27.42,24.42,16.62,23.86,127.3316487,24.23,23.71,17.74,30.57,29.47,49.18,44.65,27.88,34.66,5.66,28.56,20.77,25.15,15.83,36.45,37.49,17.03580645,20.33,32.61,15.68,37.49,30.51,12.27,34.48,19.67,37.2,25.57,11.1,22.01,37.06,31.68
9.99,21.16,22.28,13.08,20.17,127.8264158,24.25,19.16,23.97,28.93,27.84,37,42.56,20.2,30.04,5.83,26.1,15.7,21.11,8.21,29.42,33.57,17.42129032,21.89,35.99,13.12,31.67,33.06,11.67,35.39,17.11,33.88,29.91,8.75,16.32,25.7,31.04
11.18,21.05,25.86,13.14,23.49,128.3211828,18.27,26.02,22.74,37.38,38.82,26.13,36.7,26.28,41.49,6,32.57,21.97,26.56,8.32,32.49,40.89,17.80677419,26.52,31.36,13.91,41.65,34.86,13.74,39.92,21.43,34.94,30.71,9.87,22.56,28.16,34.71
8.34,35.63,26.09,17.68,19.57,128.8159498,20.39,21.14,18.99,33.12,28.73,33.75,34.9,23.96,33.96,5.95,42.85,19.51,24.45,8.43,24.64,34.89,18.19225806,20.7,29.3,13.79,34.9,34.02,11.74,32.21,19.55,34.67,23.87,9.56,20.75,26.88,36.63
19.43,35.5,24.57,19.66,19.9,129.3107168,27.86,19.96,19.02,24.15,32.27,20.87,33.08,19.08,24.39,5.88,28.87,13.82,18.35,6.6,18.04,24.86,18.57774194,17.96,26.39,12.69,23.83,30.68,9.77,26.23,15.04,31.04,25.81,7.85,10.15,22.89,31.95
22.55,36.68,23.97,19.92,17.05,129.8054839,37.92,13.68,20.31,24.83,26.2,19.09,34.57,15.16,25.91,5.87,27.54,14.15,16.84,6.3,18.39,27.53,18.96322581,16.2,27.22,13.9,22.02,31.55,9.06,34.22,14.07,33.06,22.85,8.04,10.63,23.38,28.58
4.85,32.14,22.36,20.29,15.89,130.3002509,23.54,14.59,29.65,21.65,27.51,21.7,42.12,23.44,24.83,8.15,23.49,14.19,17.28,6.8,24.91,26.03,19.34870968,20.87,25.36,10.05,27.39,27.06,8.6,34.64,13.02,31.02,27.82,20.39,13.98,22.92,29.64
7.48,36.45,26.98,19.74,21.36,130.7950179,23.51,23.5,33.6,36.32,43.21,27.15,40.44,23.27,35.67,8.28,42.54,21.22,24.43,16.79,30.3,33.58,19.73419355,22.66,31.81,8.57,48.54,27.71,12.04,40.08,18.64,35.31,31.67,32.55,22.23,30.52,32.78
2.09,45.66,19.24,18.4,14.32,131.2897849,11.07,15.23,10.96,19.15,27.98,22.67,35.18,19.93,18.31,6.68,19,16.7,17.86,7.92,21.67,18.46,20.11967742,19.33,15.5,6.43,35.04,11.01,8.85,23.43,13.7,31.12,19.68,16.49,12.81,18.72,26.39
0.7,58.91,21.05,21.23,17.11,131.784552,12.84,19.59,13.21,19.96,25.78,20.86,41.5,16.93,23.59,7.04,23.13,19.57,20.16,6.68,25.08,23.97,20.50516129,19.04,20.74,6.47,32.62,14.63,8.8,27.86,18.25,26.98,19.78,18.62,14.98,21.17,28.76
6.28,112.19,26.78,20.08,22.58,132.279319,25.04,20.14,23.55,40.1,34.24,29.99,37.2,17.53,31.28,7.98,34.83,17.21,28.02,10.55,23.81,34.32,20.89064516,21.75,33.24,9.59,34.7,38.37,9.85,39.32,18.68,43.68,28,24.69,14.2,29.72,32.65
4.75,65.81,22.09,17.62,14.4,132.774086,27.3,18.74,25.67,28.69,29.65,16.12,29.48,22.96,24.35,7.43,25.63,16.8,19.48,3.35,17.9,22.49,21.27612903,16.39,29.58,8.15,28.53,29.28,8.38,35.5,14.42,22,24.81,17.35,14.77,22.53,27.12
5.19,38.68,20.24,17.06,17.39,133.268853,12.77,21.57,15.22,22.48,25.58,13.79,45.57,15.53,26.16,7.82,20.66,18.63,19.9,8.43,27.79,34.73,21.6616129,15.77,22.08,6.59,31.97,18.15,8.13,22.91,18.48,23.36,24.17,21.41,15.9,21.66,26.91
5.37,100.53,22.92,19.01,17.59,133.7636201,24.1,21.2,17.25,27.52,28.54,18.64,46.8,16.96,30.88,6.13,25.16,18.36,26.25,6.1,25.71,41.79,22.04709677,19.74,29.27,9.91,30.74,36.17,9.38,32.89,22.27,22.28,27.97,26.42,16.57,27.18,31.65
7.51,60.82,19.62,19.83,13.21,134.2583871,26.9,21.13,13.33,15.88,23.43,15.8,37.78,14.72,18.63,6.12,14.89,13.83,17.33,3.31,15.59,26.39,22.43258065,12.27,22.04,7.89,19.38,19.32,7.34,28.28,14.48,36.51,22.37,15.09,11.25,19.14,25.58
7.26,52.1,20.76,18.8,15.91,134.7531541,21.55,21.12,22.43,28.26,34.31,45.02,46.97,22.45,28.1,6.13,17.86,22.17,19.78,5.55,22.6,32.65,22.81806452,14.1,25.31,7.68,32.99,18.89,8.95,27.76,17,23.52,24.95,13.85,19.22,21.56,26.13
7.12,47.3,21.88,17.71,14.13,135.2479211,11.62,23.49,15.74,27.01,36.73,16.57,37.25,13.48,23.38,6.24,15.2,22.3,20.91,19.11,18.53,28.45,23.20354839,14.45,21.92,7.8,40.45,15.78,10.63,21.84,16.16,36.57,21.77,14.5,18.95,22.4,28.52
10.19,52.77,18.86,16.66,15.15,135.7426882,10.02,19.42,6.87,14.87,24.08,22.49,31.07,24.15,15.43,6.2,9.58,17.89,15.98,6.59,25.28,23.21,23.58903226,22.79,10.45,5.86,23.15,9.49,6.93,15.39333333,17.31,27.28,19.4,17.01666667,12.06,14.75,22.04
12.94,49.36,21.64,19.02,18.32,136.2374552,11.01,21.68,9.4,19.67,25.29,19.96,42.83,12.21,20.61,6.18,11.91,18.22,21.54,9.2,27.64,27.54,23.97451613,14.75,13.96,6.58,28.04,12.53,7.44,8.946666667,18.93,28.21,17.11,19.53333333,14.53,17.59,28.54
41.03,69.6,24.32,20.13,22.75,136.7322222,19.85,22.81,20.44,29.55,31.68,21.48,48.81,22.08,28.22,6.56,15.9,21.79,25.81,9.04,31.92,38.74,24.36,16.67,25.13,9.36,25.38,24.44,7.47,2.5,20.53,23.01,22.23,22.05,20.17,25.08,30.75
33.08,86.5,25.13,21.01,22.71,137.2269892,29.26,24.68,19.24,29.99,28.24,23.34,40.87,24.44,29.87,6.45,14.7,21.33,25.25,14.34,31.74,38.14,19.83,17.84,29.1,12.18,44.16,27.86,5.76,31.93,23.3,20.14,26.45,25.82,16.51,28.1,34.68
52.33,79.97,26.82,20.24,28.55,137.7217563,21.09,27.16,26.23,38.91,40.25,36.83,42.71,38.82,37.15,6.22,16.94,28.84,36.08,22.25,32.86,43.98,18.14,22.99,29.5,14.44,62.94,29.14,7.23,14.32,24.74,34.62,33.25,26.28,27.44,35.68,29.34
28.38,62.26,25.76,19.11,19.76,138.2165233,16.27,22.43,22.18,33,33.91,29.23,41.45,16.36,34.03,6.2,15.81,29.56,26.93,26.95,29.99,43.01,14.1,34.05,27.01,12.82,55.88,22.58,6.3,6.06,19.81,24.87,39.15,20.92,21.11,32.45,32.22
16.58,18.48,21.5,20.63,17.44,138.7112903,13.06,18.53,21.78,30.98,35.77,19.94,43.41,31.04,25.72,6.47,14.03,20.63,24.16,18,23.48,30.33,11.46,22.59,21.39,10.83,38.09,16,7.26,3.12,17.5,55,21.11,16.74,18.86,24.43,20.77
14.14,28.5,17.03,18.99,14.35,139.2060573,11.77,11.74,12.33,22.86,27.74,16.19,33.81,14.95,19.95,6.78,12.48,14.12,17.23,9.13,18.37,20.12,16.8,17.43,12.56,8.22,32.13,8.9,8.46,2.94,13.55,27.14,9.63,11.24,14.66,17.28,19.16
11.37,32.95,17.32,18.9,10.89,139.7008244,11.04,10.66,9.32,15.54,23.57,13.48,36.17,9.79,14.96,5.5,9.45,13.35,15.55,5.17,17.2,17.44,11.93,14.95,10.29,7.25,28.19,6.57,7.41,9.573333333,12.29,19.49,7.76,15.59,12.26,15.14,16.85
15.68,37.84,21.36,18.81,18.43,140.1955914,13.2,19.27,12.72,19.67,25.91,14.23,60.15,16.09,23.09,6.4,11.84,16.52,23.27,5.65,31.43,29.86,13.46,16.4,16.84,9.48,30.24,13.77,45.58,16.20666667,18.38,27.97,8.83,19.94,16.87,20.78,30.44
20.21,50.72,22.9,18.65,18.86,140.6903584,27.31,23.28,14.62,27.49,22.98,19.13,67.86,22.67,24.66,6.58,14.54,16.56,21.56,6.01,33.96,36.15,13.88,17.98,21.92,10.82,26.69,24.78,11.6,22.84,20.17,27.96,8.53,20.34,17.23,19.84,28.95
19.95,59.17,23.64,19.04,18.89,141.1851254,48.86,19.1,20.62,27.72,25.63,20.12,54.59,24.38,23.89,6.56,15.53,13.99,19.7,6.35,22.56,30.49,13.77,20.06,24.12,16.6,24.68,36.42,16.1,25.99,16.02,35.4,8.13,19.98,10.94,23.36,35.14
15.65,39.37,22.75,19.3,20.44,141.6798925,38.99,9.82,24.03,28.78,28.33,21,60.29,22.46,23.86,9.1,17.49,14.74,14.53,11.98,22.1,30.7,14.98,21.15,24.62,15.74,30.87,26.94,16.77,29.58,13.52,33.7,10.49,17.26,13.55,25.23,34.61
15.96,52.71,29.19,21.44,19.73,142.1746595,39.95,4.87,31.32,37.25,41.04,24.87,69.21,27.88,39.26,9.3,24.13,26.52,26.88,13.8,25.86,48.92,18.01,22.7,31,22.89,41.45,37.33,20.43,35.93,19.03,26.75,13.79,21.06,20.75,38.06,38.61
16.42,49.72,23.67,20.45,21.33,142.6694265,20.97,4.25,25.8,36.22,44.86,21.52,64.83,26.72,29.58,8.12,16.49,22.94,30.78,19.99,31.05,34.81,16.73,24.02,22.2,14.25,49.02,23,18.55,32.7,19.39,32.04,9.21,18.88,17.71,27.34,37.44
11.36,28.94,16.52,18.65,12.23,143.1641935,10.71,6.385,12.12,18.9,27.11,17.84,63.24,16.12,15.89,6.92,9.08,19.97,15.56,7.11,19.49,20.35,11.54,22.38,11.03,7.99,32.91,8.82,14.03,21.68,12.31,42.46,5.99,13.58,13.03,15.08,26.38
14.59,35.03,20.11,18.29,15.98,143.6589606,15.39,8.52,13.53,20.37,21.29,18.28,67.34,18.73,11.05,7.43,10.8,17.22,16.65,3.42,31.96,29.1,13.58,16.86,18.13,8.66,29.68,17.78,12.05,19.76,19.09,27.51,7.6,15.71,13.8,18.18,22.05
21.15,47.4,22.48,20.33,18.01,144.1537276,40.56,5.91,11.86,28.39,23.9,25.56,55.18,25.67,24.82333333,24.68,12.25,20,21.29,6.84,37.7,34.13,15.34,18.4,19.8,10.29,35.56,30.81,11.45,21.12,22.09,33.28,7.37,20.28,17.79,22.72,33.98
14.55,66.67,26.27,19.34,20.31,144.6484946,24.15,4.19,23.44,27.58,28.98,28.78,51.13,25.94,38.59666667,20.95,17.47,20.21,24.01,7.32,28.22,39.05,16.37,18.82,28.77,9.3,39.56,27.32,8.5,29.18,19.85,38.06,9.64,16.33,15.43,29.02,33.97
14.21,28.1,23.25,19.11,23.34,145.1432616,14.93,11.69,16.03,27.74,36.5,24.72,44.46,30.64,52.37,7.63,18.81,22.92,26.87,9.86,36.01,38.7,17.02,19.37,20.7,7.13,49.92,17.62,16.64,21.14,22.87,37.86,7.44,17.09,20.72,23.44,35.81
15.49,79.75,26,20.78,23.81,145.6380287,25.19,32.47,15.81,28.72,25.61,24.09,33.94,33.74,36.3,8.08,22.51,21.37,20.03,8.33,37.01,39.39,17.25,18.74,20.65,8.18,40.8,29.14,19.8,18.76,24.42,38.41,8.5,19.05,19.34,26.9,35.75
18.53,36.08,29.42,21.59,27.1,146.1327957,37.97,30.43,22.07,32.23,24.41,36.51,30.3,34.2,33.68,13.13,23.12,24.11,29.1,7.27,29.73,35.06,19.85,21.26,24.43,11.27,48.69,39.07,23.29,30.31,22.48,48.24,7.7,21.44,11.72,33.07,39.025
11.4,83.97,25.85,19,17.96,146.6275627,44.89,24.87,34.08,30.81,21.42,22.01,31.35,25.21,36.86,10.24,23.46,22.54,34.2,8.42,20.59,33.97,15.05,17.61,28.74,12.71,43.28,42.17,20.64,27.46,16.1,37.37,8.65,13.59,15.46,26.74,42.3
14.77,63.86,29.75,20.95,22.56,147.1223297,55.93,30.51,35.62,41.51,29.43,38.99,31.47,35.43,57.47,10.43,29.59,22.69,39.3,13.3,25.45,48.39,22.99,26.53,38.4,18.19,46.85,40.11,22.08,31.77,21.92,48.25,12.6,21.29,22.32,40.89,46.96
13.9,40.78,24.09,21.05,23.56,147.6170968,48.39,25.8,40.26,28.1,21.01,26.66,31.22,22.29,35.63,7.61,23.15,20.68,31.725,9.17,22.93,33.43,16.67,17.48,34.35,10.32,40.05,36.77,16.77,24.37,15.25,30.2,10.83,16.07,14.02,25.1,43.67
14.84,42.1,22.2,20.54,40.76,148.1118638,59.31,26.35,49.86,31.05,27.34,26.65,28.46,24.41,40.01,7.37,25.86,18.66,24.15,7.73,25.24,38.61,16.65,21.41,37.43,11.22,46.09,24.67,17.45,24.11,16.37,24.58,9.92,15.1,13.99,24.85,50.04
14.82,36.95,25.66,21.54,30.46,148.6066308,69.22,30.93,48.96,38.55,35.12,24.6,28.72,33.25,42.06,7.6,26.89,18.62,28.64,13.74,28.38,36.5,16.88,23.29,44.55,15.32,44,41.92,17.98,16.31,19.47,24.42,8.59,17.97,12.7,25.19,57.14
14.15,53.08,28.86,26.73,28.31,149.1013978,63.94,31.72,73.46,45.67,51.48,29.53,38.58,34.44,48.22,9.68,28.47,20.69,35.69,11.09,31.52,50.81,19.74,24.22,41.63,16.2,49.42,42.74,24.1,73.95,21.63,31.03,22.44,20.93,15.31,35.94,41.89
12.24,51.65,26.18,23.89,30.12,149.5961649,69.85,30.36,78.61,47.09,61.61,28.67,32.06,31.56,40.98,9.49,29.56,19.84,27.73,10.72,31.52,49.75,19.21,24.26,42.68,13.47,57.14,35.74,19.45,82.02,19.66,31.55,27.4,17.52,18.08,30.9,31.77
11.29,44.73,24.6,21.13,25.85,150.0909319,43.43,25.89,69.88,37.22,53.78,24.65,32.69,26.89,30.07,8.3,27.71,17.42,20.15,8.97,31.32,43.15,17.83,14.17,32.04,10.3,46.21,30.87,20.65,46.6,18.84,30.18,17.68,15.77,16.86,27.58,31.46
14.61,57.88,27.37,19.25,32.59,150.5856989,36.95,26.21,65.81,38.06,48.73,26.56,41.68,31.72,43.36,11.61,29.81,17.29,20.73,10.08,32.17,51.97,18.72,17.55,37.8,12.86,51.06,34.68,22.6,54.86,18.33,28.19,17.83,16.79,19.06,31.66,33.58
20.26,56.75,27.15,23.15,29.94,151.0804659,58.54,28.07,68.2,41.23,48.78,38.57,33.09,32.32,41.17,10.95,29.73,19.15,24.75,11.88,31.36,43.64,19.43,16.13,38.55,15.88,51.78,45.57,21.48,52.61,20.66,30.08,18.51,20.31,13.15,28.76,34.41
30.53,51.09,27.92,24.45,33.8,151.575233,65.61,34.71,71.53,35.87,47.68,37.53,32.55,34.41,43.49,11.26,27.76,19.66,27.46,8.55,31.49,46.47,22.47,20.32,37.95,20.03,44.34,55.34,24.07,52.03,19.42,29.22,22.27,19.88,16.44,28.92,35.98
22.1,44.64,25.05,14.55,22.67,152.07,49.47,26.49,58.14,29.96,28.79,30.51,29.78,27.77,32.54,9.46,25.97,17.03,22.84,8.66,24.51,37.31,22.85,18.61,29.99,18.36,40.84,48.03,19.58,46.1,15.51,23.2,18.79,17.55,13.45,23.37,34.01
18.82,43.93,23.22,13.94,24.8,152.564767,37.14,26.38,49.88,21.83,14.87,30.53,31.15,25.99,29.76,8.92,21.88,20.05,21.29,12.34,23.36,47.36,13.19,16.43,26.98,16.23,35.41,42.32,19.33,42.54,14.79,21.58,14.9,17.76,13.04,30.52,37.19
25.09,39.89,25.52,12.84,28.79,153.0595341,32.89,26.56,63.23,31.56,15.85,39.09,32.03,28.92,36.09,10.86,24.8,16.85,20.43,12.71,29.68,57.48,13.75,15.28,27.7,14.07,47.11,43.51,24.98,53.95,15.38,30.03,19.31,18.95,14.5,30.91,40.53
15.7,43.68,24.86,16.62,21.12,153.5543011,41.28,26.25,66.45,21.98,15.97,39.45,29.94,30.1,33.75,10.06,22.66,19.3,16.56,13.58,25.82,47.13,14.69,17.94,27.04,13.77,47.28,39.52,23.23,49.38,14.34,38.78,18.03,14.85,15.51,32.28,37.98
21.29,13.89,27.24,15.73,22.67,154.0490681,37.65,26.49,75.67,21.32,12.71,33.62,31.57,30.07,37.9,11.79,21.66,19.19,16.48,13.62,23.47,46.13,16.58,16.38,40.24,12.35,49.99,37.45,23.88,55.44,12.37,34.44,18.23,16.41,18.89,30.6,43.7
21.93,75.2,27.82,15.39,24.28,154.5438351,12.38,28.41,48.23,35.75,17.44,38.92,33.49,28.36,28.8,10.1,24.61,20.55,25.83,13.3,36.19,54.07,15.76,18.85,28.93,14.77,50.73,29.5,31.33,49.75,21.33,34.79,15.34,21,20.37,30.29,35.08
18.63,63.19,26.57,14.64,22.73,155.0386022,6.19,26.2,43.69,35.14,74.02,31.07,37.08,21.19,51.22,8.94,21.27,19.23,26.23,14.91,35.13,46.08,12.67,18.89,21.28,12.13,39.68,24.99,31.18,41.28,16.85,31.3,12.42,15.82,17.48,26.55,29.78
21.97,52.58,30.16,17.88,27.12,155.5333692,10.07,32.15,58.59,36.63,417.31,31.36,35.54,25.11,33.64,10.46,22.7,20.93,24.38,12.85,35.31,49.82,11.18,18.28,24.93,11.5,43.18,33.47,27.44,44.06,18.24,32.35,11.61,19.33,18.93,30.08,33.44
24.96,86.51,34.7,20.54,33.09,156.0281362,54.78,33.62,66.62,44.54,411.67,37.97,33.91,33.56,38.33,10.13,25.4,25.67,29.94,12.72,36.56,56.94,9.56,24.2,41.12,20.72,46.69,53.6,29.89,45.32,21.38,52.15,22.57,21.41,17.62,34.51,37.12
25.73,87.14,38.51,22.3,33.07,156.5229032,68.96,29.39,62.63,44.01,199.47,65.94,40.77,35.81,58.13,12.06,29.29,30.24,31.64,7.56,38.79,68.96,50.06,28.11,43.87,28.7,49.29,46.23,32.9,57.07,23.14,67.52,19.79,25.28,19.71,47.72,34.2
41.02,62.47,32.81,16.93,34.05,157.0176703,49.08,25.94,62.95,37.13,19.82,40.08,29.05,30.3,53.96,9.26,26.04,32.34,24.47,5.57,28.01,45.81,64.85,23.76,28.52,16.79,41.51,37.44,20.26,44.8,19.04,50.84,13.78,18.76,16.9,34.29,34.71
49.11,70.38,34.58,20.77,36.65,157.5124373,61.49,25.54,79.18,35.3,22.69,48.2,31.58,35.5,49.79,11.36,31.87,40.6,27.08,6.61,31.6,60.37,70.48,25.62,37.54,19.83,50.97,50.68,23.77,61.65,20.8,65.25,17.9,20.33,21.55,37.19,40.38
40.18,65.74,29.32,17.1,30.63,158.0072043,55.82,31.48,68.73,33.9,21.95,39.15,28.8,32.15,36.64,10.81,28.84,40.17,27.78,6.39,29.66,52.51,59.48,23.8,42.98,18.49,44.31,50.53,17.84,60.29,18.33,60.96,17.11,19.98,18.53,29.52,38.8
32.31,72.19,29,17.04,29.91,158.5019713,58.95,31.18,67.96,33.43,21.59,42.33,27.76,34.57,40.67,10.92,29.72,41.08,25.17,7.03,27.67,59.01,62.67,22.03,45,19.87,44.23,58.44,14.62,61.97,18.47,57.36,17.19,19.53,17.1,35.24,40.51
35.83,78.18,33.66,21.09,30.68,158.9967384,67,30.74,76.29,44.02,32.09,47.33,30.53,46.41,47.43,12.11,32.19,45.39,28.48,12.64,35.61,63.95,77.48,25.35,50.04,23.85,54.82,53.45,13.79,66.12,21.99,62.97,19.99,23.38,18.65,42.08,41.55
24.64,79.67,32.98,19.14,24.61,159.4915054,65.5,30.57,78,35.22,28.15,48.46,33.98,46.68,47.82,11.53,26.22,45.41,14.85,17.19,32.12,66.07,69.02,23.59,45,19.44,45.75,49.07,11.22,64.54,19.58,65.58,17.52,21.01,17.59,38.28,40.65
28.24,85.42,35.13,21.27,34.37,159.9862724,77.09,31.07,88.09,37.76,32.2,48.79,37.14,56.65,49.29,11.64,33.64,48.89,19.51,18.46,36.28,78.59,76.88,29.42,52.52,23.89,56.18,57.72,13.7,66.02,23.78,61.67,20.69,25.46,19.08,45.94,43.75
22.13,87.77,38.72,21.59,34.06,160.4810394,81.27,33.72,98.71,44.61,35.78,54.43,33.08,56.91,53.97,12.71,34.64,49.78,18.27,20.36,36.39,89.69,79.06,28.75,53.25,23.45,60.72,58.67,12.58,63.6,26.77,73.1,22.01,22.47,22.6,45,49.58
17.94,84.98,39.99,20.27,45.32,160.9758065,70.55,34.67,88.04,50.44,32.44,67.06,36.92,55.45,50.39,11.96,35.83,45.32,19.12,19.9,37.4,68.63,73.44,33.44,51.19,29.62,56.16,60.77,9.76,61.66,24.49,66.33,20.16,22.68,21.05,42.84,44.88
21.46,91.21,45.11,24.49,40.02,161.4705735,83.49,34.13,89.91,58.29,38.96,69.33,43.97,62.82,53.23,11.77,36.88,47.64,22.82,21.67,48.91,225,85.22,32.22,56.39,32.16,68.23,63.36,10,64.34,30.96,82.13,21.99,28.11,22.28,52.34,51.69
